AvgRewardFwd,AverageReturn,AvgRewardContact,NumTrajs,LossAfter,ExplainedVariance,ProcessExecTime,PolicyExecTime,ItrTime,dLoss,Time,AveragePolicyStd,AverageDiscountedReturn,MeanKL,Entropy,LossBefore,StdReturn,AvgRewardCtrl,MinReturn,Iteration,EnvExecTime,MeanKLBefore,Perplexity,AvgRewardFlipped,MaxReturn
0.082626567271,-9.40698517972,-0.0023310556013,40,-1.15686333179,0.163986416796,0.15676236152648926,0.29129981994628906,12.648499488830566,0.0367937088013,208.48598289489746,0.981418,-1.62175029695,0.00998778920621,11.2007,-1.12006962299,23.442245646,-0.0991094820292,-77.0560381315,15,11.230345964431763,0.0,73181.6,0.0,35.9624271683
0.0964193608103,-2.85284376232,-0.00231951078406,40,-1.15660250187,0.0327517577626,0.15787291526794434,0.2901344299316406,12.799487352371216,0.0390188694,221.2895848751068,0.978388,-1.46516448692,0.00996611919254,11.1758,-1.11758363247,17.9937390905,-0.0998055375508,-56.2612551222,16,11.299937009811401,0.0,71384.2,0.0,32.759122321
0.105147442218,1.70515029032,-0.00235395568503,40,-1.14856255054,0.0852167476308,0.1620650291442871,0.2874786853790283,12.66413140296936,0.0319613218307,233.95771384239197,0.977191,0.255424360016,0.00641146395355,11.166,-1.11660122871,23.1946428911,-0.0993831859524,-51.2022186199,17,11.238519430160522,0.0,70686.8,0.0,51.4658864767
0.11030137221,4.561051469,-0.00232662230517,40,-1.1487596035,0.112993699108,0.15708637237548828,0.3000926971435547,12.757981777191162,0.0314415693283,246.71977972984314,0.978074,0.498839405694,0.00643327692524,11.1732,-1.11731803417,22.0485531823,-0.0988526469669,-51.6091269497,18,11.231180191040039,0.0,71195.5,0.0,55.8247634428
0.0996666646059,-0.823423721666,-0.00236575972945,40,-1.14891958237,0.157292664993,0.15715670585632324,0.29076313972473145,12.683547496795654,0.0324109792709,259.40732979774475,0.977116,1.15189962762,0.00649264082313,11.1651,-1.1165086031,27.8745955206,-0.0989477523198,-49.5108399802,19,11.251149654388428,0.0,70621.1,0.0,60.8673616025
0.103527154223,1.10510777325,-0.00234176606208,40,-1.14462184906,0.18427294013,0.1573781967163086,0.2919485569000244,12.769728899002075,0.0281099081039,272.1811113357544,0.977118,1.80360810133,0.00654700910673,11.1651,-1.11651194096,30.6873164593,-0.0989751726147,-83.2895241284,20,11.248214960098267,0.0,70623.4,0.0,70.4410145313
0.113118707489,5.8937506377,-0.00233682284934,40,-1.15553069115,0.0778974631247,0.15474796295166016,0.28979039192199707,12.64395022392273,0.0414735078812,284.8291447162628,0.974148,1.17764133269,0.00998930353671,11.1406,-1.11405718327,21.1942846225,-0.0989943833645,-40.36297756,21,11.21587061882019,0.0,68910.6,0.0,52.3409062659
0.121284467348,10.0616236026,-0.00230257010865,40,-1.14767253399,-0.102308623805,0.15694975852966309,0.29812097549438477,12.784229040145874,0.0331158638,297.6174085140228,0.974766,2.21833159287,0.00644805282354,11.1456,-1.11455667019,19.7499212978,-0.0988586500343,-30.5358769139,22,11.251864194869995,0.0,69256.4,0.0,46.8651765873
0.122125619562,10.8034800985,-0.00234453341617,40,-1.14402675629,0.138443609089,0.1590571403503418,0.293550968170166,12.721214056015015,0.0302753448486,310.3426811695099,0.973808,1.86898293004,0.0064958925359,11.1375,-1.11375141144,21.0572368842,-0.0981741259486,-28.0142337422,23,11.24377989768982,0.0,68700.5,0.0,65.1985761048
0.120556860365,9.91364488276,-0.00229448907624,40,-1.15097260475,0.235934944531,0.1635885238647461,0.29236388206481934,12.706404685974121,0.0396814346313,323.0532066822052,0.970825,2.4020764152,0.00999788939953,11.1129,-1.11129117012,27.9417938979,-0.0984350815232,-64.6872529927,24,11.202409029006958,0.0,67031.7,0.0,58.1194159789
0.131210063717,15.3171678316,-0.00233715978703,40,-1.14231908321,0.14787516108,0.1557910442352295,0.29650139808654785,12.69066333770752,0.0311758518219,335.74780774116516,0.970641,2.60775285449,0.00640858756378,11.1114,-1.11114323139,23.1242640102,-0.0982385682673,-49.6296410422,25,11.255166292190552,0.0,66932.0,0.0,56.4590884694
0.128690051441,14.2318600474,-0.0023259157573,40,-1.14206588268,0.206600477944,0.1558825969696045,0.28777575492858887,12.687440633773804,0.032030582428,348.43966484069824,0.969295,3.14591610115,0.00642720935866,11.1004,-1.11003530025,27.1736817564,-0.097900415589,-61.5993824844,26,11.18220829963684,0.0,66194.5,0.0,77.9493063842
0.137960532027,18.6646025783,-0.00231633128173,40,-1.14296936989,-0.0437327864795,0.15642333030700684,0.29174041748046875,12.647932052612305,0.0336669683456,361.09164667129517,0.968405,5.12805257391,0.00644672149792,11.093,-1.10930240154,24.5457216751,-0.0983149955889,-50.9731223484,27,11.201365947723389,0.0,65711.0,0.0,66.7213437535
0.155747762824,27.6037463536,-0.00233184596723,40,-1.13929438591,0.147746769486,0.15802979469299316,0.2940077781677246,12.737820148468018,0.0309606790543,373.8336932659149,0.967227,5.44722959363,0.00648758560419,11.0833,-1.10833370686,18.0799061745,-0.0982084241499,-5.43287234952,28,11.204842329025269,0.0,65077.7,0.0,69.3497080102
